filename,width,height,class,xmin,ymin,xmax,ymax
-437-_jpg.rf.344638c98b9eaee857a82015f7a06d32.jpg,640,640,RCT,198,225,452,481
-437-_jpg.rf.344638c98b9eaee857a82015f7a06d32.jpg,640,640,Restoration,260,37,520,231
-165-_jpg.rf.33f932adab3d3efb6a5b78518ec49d9d.jpg,640,640,Restoration,221,93,469,208
33_jpeg.rf.35094d847db231956832b4efbab68ad3.jpg,640,640,Crown,317,454,526,623
33_jpeg.rf.35094d847db231956832b4efbab68ad3.jpg,640,640,Crown,523,443,640,640
-494-_jpg.rf.353a20167d6a9c08bf0bda12ee3ea7f1.jpg,640,640,Restoration,3,329,143,447
-494-_jpg.rf.353a20167d6a9c08bf0bda12ee3ea7f1.jpg,640,640,Restoration,76,305,199,527
-494-_jpg.rf.353a20167d6a9c08bf0bda12ee3ea7f1.jpg,640,640,Overhang,488,248,636,537
-338-_jpg.rf.355b0b4125e31ad3dcf0492c454e3474.jpg,640,640,RCT,86,34,399,335
-338-_jpg.rf.355b0b4125e31ad3dcf0492c454e3474.jpg,640,640,Restoration,382,15,561,324
93_jpg.rf.35acdb57e53ff20a43f5ee74a3025b03.jpg,640,640,Badly Decayed,90,76,477,278
-175-_jpg.rf.367f6710a40b227b8baa519d96a0ee28.jpg,640,640,RCT,348,0,494,211
-431-_jpg.rf.35f4d054f958f7eddd5c5cfafb748685.jpg,640,640,RCT,316,116,593,426
-431-_jpg.rf.35f4d054f958f7eddd5c5cfafb748685.jpg,640,640,Restoration,143,373,425,554
-397-_jpg.rf.35c94a56de3edd32b87a92c7fec783da.jpg,640,640,RCT,63,171,473,570
-540-_jpg.rf.37c28ab1afd6e5f05ca56f083f480892.jpg,640,640,Normal,106,119,516,440
-281-_jpg.rf.37116b3111d98eefa92c8d80b70e4cb6.jpg,640,640,Caries,146,35,408,422
-194-_jpg.rf.36815361c096c11052d7760d3c4046b0.jpg,640,640,Normal,0,0,330,449
-194-_jpg.rf.36815361c096c11052d7760d3c4046b0.jpg,640,640,Normal,173,415,630,640
-194-_jpg.rf.36815361c096c11052d7760d3c4046b0.jpg,640,640,Normal,56,121,543,564
54_jpeg.rf.382cd039099b64c44a3ec6f974524317.jpg,640,640,Crown,0,331,150,631
54_jpeg.rf.382cd039099b64c44a3ec6f974524317.jpg,640,640,Crown,15,17,250,344
-388-_jpg.rf.371e2c4f1ed936f9773815b5f643c194.jpg,640,640,Badly Decayed,120,149,488,374
-388-_jpg.rf.371e2c4f1ed936f9773815b5f643c194.jpg,640,640,Badly Decayed,44,344,387,610
-388-_jpg.rf.371e2c4f1ed936f9773815b5f643c194.jpg,640,640,Normal,48,0,495,215
-392-_jpg.rf.386dabc735037d29e4bddcb9a008353d.jpg,640,640,Overhang,59,113,247,423
-392-_jpg.rf.386dabc735037d29e4bddcb9a008353d.jpg,640,640,Badly Decayed,62,77,462,339
-392-_jpg.rf.386dabc735037d29e4bddcb9a008353d.jpg,640,640,RCT,158,346,462,505
-392-_jpg.rf.386dabc735037d29e4bddcb9a008353d.jpg,640,640,Abcess,398,257,512,363
-135-_jpg.rf.38bc9319dbd411a3b365e8dd20dab16d.jpg,640,640,Normal,0,99,486,513
-412-_jpg.rf.3910af7971695bd3c00f28b1dd44002d.jpg,640,640,Badly Decayed,152,83,444,438
-247-_jpg.rf.38f98e4859d0be9629abbd1f7feee1ea.jpg,640,640,RCT,46,138,299,459
-392-_jpg.rf.391172e7e001ae13dda91eda88ca8611.jpg,640,640,Overhang,235,386,566,585
-392-_jpg.rf.391172e7e001ae13dda91eda88ca8611.jpg,640,640,Badly Decayed,281,173,601,555
-392-_jpg.rf.391172e7e001ae13dda91eda88ca8611.jpg,640,640,RCT,119,206,315,512
-392-_jpg.rf.391172e7e001ae13dda91eda88ca8611.jpg,640,640,Abcess,238,133,361,251
-29-_jpg.rf.39fa0206f975a2f28b8cf305572a8b0e.jpg,640,640,Restoration,166,286,466,576
-29-_jpg.rf.39fa0206f975a2f28b8cf305572a8b0e.jpg,640,640,Normal,427,102,640,640
-176-_jpg.rf.394ee2b9940ccea6b0fc63cb4c5248f6.jpg,640,640,RCT,78,86,486,588
-176-_jpg.rf.394ee2b9940ccea6b0fc63cb4c5248f6.jpg,640,640,Restoration,364,50,537,213
-490-_jpg.rf.3aabed5bf357af4e16e9b60620c9fdc1.jpg,640,640,Restoration,212,28,486,256
2_jpg.rf.3aae21861bd730d4055d2bbdcf784773.jpg,640,640,Restoration,476,303,598,440
2_jpg.rf.3aae21861bd730d4055d2bbdcf784773.jpg,640,640,Normal,35,343,582,640
-297-_jpg.rf.3a77f65dec0d5a0cc75c404b833bf770.jpg,640,640,Restoration,393,160,561,372
-305-_jpg.rf.3ab317a6a60633fdc442de9922b17943.jpg,640,640,RCT,204,151,356,460
-305-_jpg.rf.3ab317a6a60633fdc442de9922b17943.jpg,640,640,RCT,13,58,189,329
-305-_jpg.rf.3ab317a6a60633fdc442de9922b17943.jpg,640,640,Restoration,0,315,220,496
-151-_jpg.rf.39f6aa1987a563cf39022ad5ee98864b.jpg,640,640,RCT,281,167,581,520
-151-_jpg.rf.39f6aa1987a563cf39022ad5ee98864b.jpg,640,640,RCT,160,275,448,587
-151-_jpg.rf.39f6aa1987a563cf39022ad5ee98864b.jpg,640,640,Restoration,139,55,354,274
-18-_jpeg.rf.3ab712087d5d53b16e748c5c5ac463cf.jpg,640,640,Restoration,213,98,305,195
-18-_jpeg.rf.3ab712087d5d53b16e748c5c5ac463cf.jpg,640,640,RCT,140,187,452,605
-18-_jpeg.rf.3ab712087d5d53b16e748c5c5ac463cf.jpg,640,640,Normal,362,77,640,640
35_jpeg.rf.3b2f17671de987a1b85d7165632901e2.jpg,640,640,Crown,285,298,511,634
-539-_jpg.rf.3b0aca27eb354fa6c4c605c460152843.jpg,640,640,Normal,155,142,640,504
-539-_jpg.rf.3b0aca27eb354fa6c4c605c460152843.jpg,640,640,Normal,171,30,638,273
17_jpg.rf.3c682c3c947c384c2cf7f7107a7381bd.jpg,640,640,Normal,0,0,258,564
-534-_jpg.rf.3b8a09bb0d7c1ae6ce210ff058a3b7f4.jpg,640,640,Caries,148,86,368,258
-534-_jpg.rf.3b8a09bb0d7c1ae6ce210ff058a3b7f4.jpg,640,640,Badly Decayed,280,141,491,439
-534-_jpg.rf.3b8a09bb0d7c1ae6ce210ff058a3b7f4.jpg,640,640,Badly Decayed,486,234,635,479
-262-_jpg.rf.3b6c04ed7b4f69f5ceca2667ea68a91f.jpg,640,640,RCT,224,23,625,370
-262-_jpg.rf.3b6c04ed7b4f69f5ceca2667ea68a91f.jpg,640,640,Caries,427,92,571,245
-262-_jpg.rf.3b6c04ed7b4f69f5ceca2667ea68a91f.jpg,640,640,Caries,429,337,574,489
-262-_jpg.rf.3b6c04ed7b4f69f5ceca2667ea68a91f.jpg,640,640,RCT,51,180,476,598
-267-_jpg.rf.3cb4046e9169569b7d5af6810c4a4957.jpg,640,640,RCT,131,29,492,535
-267-_jpg.rf.3cb4046e9169569b7d5af6810c4a4957.jpg,640,640,Restoration,146,18,488,184
3_jpg.rf.3ae3431f02c527f65c5356a8ae42d55d.jpg,640,640,Badly Decayed,310,15,553,274
-459-_jpg.rf.3cf0e44a49e86b38b8a843a3ba11b088.jpg,640,640,Caries,158,110,318,322
-459-_jpg.rf.3cf0e44a49e86b38b8a843a3ba11b088.jpg,640,640,Normal,30,236,421,640
-486-_jpg.rf.3cb5b5c9b0c64d273e054c5609500631.jpg,640,640,Restoration,394,403,521,522
-486-_jpg.rf.3cb5b5c9b0c64d273e054c5609500631.jpg,640,640,Overhang,202,296,324,397
-486-_jpg.rf.3cb5b5c9b0c64d273e054c5609500631.jpg,640,640,Normal,0,35,156,320
-486-_jpg.rf.3cb5b5c9b0c64d273e054c5609500631.jpg,640,640,RCT,118,65,345,363
-486-_jpg.rf.3cb5b5c9b0c64d273e054c5609500631.jpg,640,640,RCT,488,137,640,422
-486-_jpg.rf.3cb5b5c9b0c64d273e054c5609500631.jpg,640,640,RCT,305,100,500,350
-530-_jpg.rf.3cf307870498df86f3b00264911af0a5.jpg,640,640,Badly Decayed,0,200,430,457
-100-_jpg.rf.3d62e52b48b7af9916fb0608e39db7bc.jpg,640,640,Normal,160,255,552,640
-100-_jpg.rf.3d62e52b48b7af9916fb0608e39db7bc.jpg,640,640,Normal,0,75,343,454
14_jpg.rf.3e4ab5330d33975f0cbaaa6fb1a65cc3.jpg,640,640,RCT,57,138,520,447
14_jpg.rf.3e4ab5330d33975f0cbaaa6fb1a65cc3.jpg,640,640,Normal,72,440,508,640
14_jpg.rf.3e4ab5330d33975f0cbaaa6fb1a65cc3.jpg,640,640,Normal,69,0,568,140
-419-_jpg.rf.3f29010d86c5b22d670669859e691a17.jpg,640,640,Restoration,221,357,469,521
-142-_jpg.rf.3e6138cf46b11deafb428764feaebcb9.jpg,640,640,RCT,270,228,547,545
-458-_jpg.rf.3f42126057650972938ea89cda277362.jpg,640,640,RCT,209,15,620,532
-458-_jpg.rf.3f42126057650972938ea89cda277362.jpg,640,640,Caries,529,36,630,148
-430-_jpg.rf.3e7fcb9007c31e94af4fa16482b025f1.jpg,640,640,Badly Decayed,51,126,332,447
-435-_jpg.rf.3f4ad2a276752f71571fa0ebcf346059.jpg,640,640,RCT,249,167,526,501
-435-_jpg.rf.3f4ad2a276752f71571fa0ebcf346059.jpg,640,640,Caries,110,5,270,224
-435-_jpg.rf.3f4ad2a276752f71571fa0ebcf346059.jpg,640,640,Restoration,530,101,640,283
-435-_jpg.rf.3f4ad2a276752f71571fa0ebcf346059.jpg,640,640,Badly Decayed,251,21,554,259
-398-_jpg.rf.3fbc99ebae8f6750f5d463636ade6ca6.jpg,640,640,Badly Decayed,57,98,356,377
-297-_jpg.rf.3f7f7498faffd9052276c54fe77da297.jpg,640,640,Restoration,249,417,439,552
-106-_jpg.rf.405ce043da7baa29bb0e05d999fec733.jpg,640,640,Normal,80,38,530,529
24_jpg.rf.40ca7deac9e4eb579e7ec8d52c16f8fc.jpg,640,640,Restoration,432,45,533,246
24_jpg.rf.40ca7deac9e4eb579e7ec8d52c16f8fc.jpg,640,640,Restoration,318,306,490,603
24_jpg.rf.40ca7deac9e4eb579e7ec8d52c16f8fc.jpg,640,640,RCT,109,126,441,577
24_jpg.rf.40ca7deac9e4eb579e7ec8d52c16f8fc.jpg,640,640,Caries,327,542,453,640
-297-_jpg.rf.41450400450b61a645d1ed1c6da76175.jpg,640,640,Restoration,416,198,553,390
33_jpeg.rf.41342047baee23ffeaeba7dfb8a069ca.jpg,640,640,Crown,0,274,188,505
33_jpeg.rf.41342047baee23ffeaeba7dfb8a069ca.jpg,640,640,Crown,0,476,170,619
-432-_jpg.rf.4154fea298d7960b52621eb3b45aaab1.jpg,640,640,Badly Decayed,8,2,334,211
-432-_jpg.rf.4154fea298d7960b52621eb3b45aaab1.jpg,640,640,Normal,322,2,640,423
-485-_jpg.rf.429ce169fb380da876bbf32cb6a45f00.jpg,640,640,Caries,178,419,287,512
-485-_jpg.rf.429ce169fb380da876bbf32cb6a45f00.jpg,640,640,Normal,281,33,576,512
-485-_jpg.rf.429ce169fb380da876bbf32cb6a45f00.jpg,640,640,Caries,0,310,179,593
-390-_jpg.rf.41f498914827e4da56d3646c9933c6d2.jpg,640,640,Crown,243,361,457,614
-390-_jpg.rf.41f498914827e4da56d3646c9933c6d2.jpg,640,640,Restoration,154,482,316,640
-390-_jpg.rf.41f498914827e4da56d3646c9933c6d2.jpg,640,640,Overhang,351,191,545,464
-390-_jpg.rf.41f498914827e4da56d3646c9933c6d2.jpg,640,640,Overhang,436,100,605,289
-390-_jpg.rf.41f498914827e4da56d3646c9933c6d2.jpg,640,640,RCT,75,392,268,511
-259-_jpg.rf.42b389ddd1eff476d0c6e0de8dcb31ac.jpg,640,640,Badly Decayed,42,212,493,409
-259-_jpg.rf.42b389ddd1eff476d0c6e0de8dcb31ac.jpg,640,640,Caries,149,8,544,286
-131-_jpg.rf.42b0b36c63fbf332dd6dcb38272fada4.jpg,640,640,RCT,107,314,538,619
-115-_jpg.rf.42c80ca9c816413eea18c9faec3ee50b.jpg,640,640,RCT,268,141,567,478
-342-_jpg.rf.4369cbbe96659a1aa790e539b05ea66d.jpg,640,640,RCT,47,110,542,632
-346-_jpg.rf.42d4744d0f55ac41652ce2b084717d25.jpg,640,640,Caries,455,0,563,80
-346-_jpg.rf.42d4744d0f55ac41652ce2b084717d25.jpg,640,640,Caries,403,95,548,216
-346-_jpg.rf.42d4744d0f55ac41652ce2b084717d25.jpg,640,640,Caries,373,190,536,291
-346-_jpg.rf.42d4744d0f55ac41652ce2b084717d25.jpg,640,640,Overhang,327,285,526,501
-346-_jpg.rf.42d4744d0f55ac41652ce2b084717d25.jpg,640,640,RCT,94,505,344,640
-346-_jpg.rf.42d4744d0f55ac41652ce2b084717d25.jpg,640,640,Crown,291,465,553,640
-420-_jpg.rf.43830a27c27f079963ae3074cc4308a3.jpg,640,640,Caries,253,449,385,603
-330-_jpg.rf.437daccde01046a8c9850cabb593303c.jpg,640,640,RCT,106,97,327,377
-330-_jpg.rf.437daccde01046a8c9850cabb593303c.jpg,640,640,Restoration,302,193,490,411
-330-_jpg.rf.43aa0ab7e8536d8a61eb89cb3ecbfa9a.jpg,640,640,RCT,310,101,550,392
-330-_jpg.rf.43aa0ab7e8536d8a61eb89cb3ecbfa9a.jpg,640,640,Restoration,145,181,347,410
-174-_jpg.rf.4435f3262b443d875821c5074cb8c870.jpg,640,640,Restoration,339,125,640,325
-173-_jpg.rf.442b4ff71db90df9bfdb8697141c157c.jpg,640,640,Restoration,139,0,508,218
-325-_jpg.rf.4467e88bf691a58ab12f84721dc54054.jpg,640,640,Restoration,461,34,640,246
-325-_jpg.rf.4467e88bf691a58ab12f84721dc54054.jpg,640,640,Badly Decayed,357,303,637,604
-269-_jpg.rf.443a9999f7b1ab7c8d11f4eb08fd5b3a.jpg,640,640,RCT,84,106,534,346
-269-_jpg.rf.443a9999f7b1ab7c8d11f4eb08fd5b3a.jpg,640,640,Crown,20,5,258,208
-269-_jpg.rf.443a9999f7b1ab7c8d11f4eb08fd5b3a.jpg,640,640,Normal,135,285,587,594
-269-_jpg.rf.443a9999f7b1ab7c8d11f4eb08fd5b3a.jpg,640,640,RCT,201,0,432,103
-409-_jpg.rf.4481658f8e80f7f0f675656690e1cff4.jpg,640,640,RCT,94,258,477,495

-315-_jpg.rf.43d9d0a4970411e69dacdb5054474ca9.jpg,640,640,RCT,188,332,499,450
-315-_jpg.rf.43d9d0a4970411e69dacdb5054474ca9.jpg,640,640,Restoration,421,207,609,451
-324-_jpg.rf.44de8b8ac48c8bb594331a01bbbec133.jpg,640,640,RCT,416,166,560,524
-324-_jpg.rf.44de8b8ac48c8bb594331a01bbbec133.jpg,640,640,RCT,235,239,368,523
-324-_jpg.rf.44de8b8ac48c8bb594331a01bbbec133.jpg,640,640,Restoration,234,72,614,255
-123-_jpg.rf.4614de6b7ef34ee8163e41196ea9810c.jpg,640,640,Normal,0,79,523,465
-151-_jpg.rf.45b2dd80ee90e13034083a427f7e188c.jpg,640,640,RCT,163,275,476,592
-151-_jpg.rf.45b2dd80ee90e13034083a427f7e188c.jpg,640,640,RCT,78,170,345,492
-151-_jpg.rf.45b2dd80ee90e13034083a427f7e188c.jpg,640,640,Restoration,338,109,561,331
-317-_jpg.rf.448fd471e44c0eb72ac9e49c5f511832.jpg,640,640,RCT,126,126,304,499
-317-_jpg.rf.448fd471e44c0eb72ac9e49c5f511832.jpg,640,640,Restoration,58,484,245,621
-193-_jpg.rf.46188082abaa4df76ab0828d7445a16b.jpg,640,640,Crown,436,107,640,470
-492-_jpg.rf.46dd6188036229a703493b71081cc6b0.jpg,640,640,Restoration,412,467,572,625
-387-_jpg.rf.46e8475a9436e2b8c860072dbd16b18d.jpg,640,640,Badly Decayed,25,130,418,558
-387-_jpg.rf.46e8475a9436e2b8c860072dbd16b18d.jpg,640,640,Caries,308,175,404,277
-387-_jpg.rf.46e8475a9436e2b8c860072dbd16b18d.jpg,640,640,Normal,308,74,588,540
-347-_jpg.rf.4675555391d9dc6aecb2c522ebb45d90.jpg,640,640,Caries,164,401,262,469
-347-_jpg.rf.4675555391d9dc6aecb2c522ebb45d90.jpg,640,640,RCT,19,13,431,340
-347-_jpg.rf.4675555391d9dc6aecb2c522ebb45d90.jpg,640,640,Overhang,152,283,446,479
-255-_jpg.rf.4738690e1827650c08b81b4bf549fad2.jpg,640,640,RCT,236,259,448,580
-255-_jpg.rf.4738690e1827650c08b81b4bf549fad2.jpg,640,640,Restoration,216,108,570,308
-448-_jpg.rf.46391612380aa7c380f819f9b619fe56.jpg,640,640,Caries,199,5,345,127
-448-_jpg.rf.46391612380aa7c380f819f9b619fe56.jpg,640,640,RCT,108,5,617,380
-260-_jpg.rf.48645f4216c349e9390dc4fe5ddbd95c.jpg,640,640,RCT,49,239,589,556
-260-_jpg.rf.48645f4216c349e9390dc4fe5ddbd95c.jpg,640,640,Normal,9,43,599,274
-363-_jpg.rf.46ded60034bdb355292bc0f60fa3b69a.jpg,640,640,RCT,172,230,572,437
-383-_jpg.rf.48bfd655b053eeb71fc4a740a6271458.jpg,640,640,Badly Decayed,76,173,372,388
-383-_jpg.rf.48bfd655b053eeb71fc4a740a6271458.jpg,640,640,Badly Decayed,57,381,397,588
-383-_jpg.rf.48bfd655b053eeb71fc4a740a6271458.jpg,640,640,Abcess,453,197,572,343
46_jpeg.rf.490c48b3cc399039171722769d4064fc.jpg,640,640,Restoration,426,138,640,340
-89-_jpg.rf.49f27f233bec09b3aa98a6bafe2fe363.jpg,640,640,RCT,127,189,552,534
-142-_jpg.rf.488b51b15de3bec431a9063557292f7e.jpg,640,640,RCT,92,263,431,565
-386-_jpg.rf.4be0a0b464bf41d74f78e427786785a1.jpg,640,640,RCT,79,12,327,345
-386-_jpg.rf.4be0a0b464bf41d74f78e427786785a1.jpg,640,640,Normal,300,88,510,566
-386-_jpg.rf.4be0a0b464bf41d74f78e427786785a1.jpg,640,640,Normal,496,94,640,583
-396-_jpg.rf.4af2f0b11bdbfb7055f188c0741c1386.jpg,640,640,RCT,56,159,552,442
-396-_jpg.rf.4af2f0b11bdbfb7055f188c0741c1386.jpg,640,640,Restoration,402,321,635,518
-542-_jpg.rf.475bcb2f0702d38304e487ced87c602f.jpg,640,640,Abcess,64,477,482,607
-542-_jpg.rf.475bcb2f0702d38304e487ced87c602f.jpg,640,640,Badly Decayed,115,34,503,515
-417-_jpg.rf.493a6e336fe981d3acf65c46f70cf3d6.jpg,640,640,Caries,123,163,364,404
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4ab181e4d29d646f6268943663aac78e.jpg,640,640,Crown,57,85,234,214
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4ab181e4d29d646f6268943663aac78e.jpg,640,640,Post,219,143,380,189
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4ab181e4d29d646f6268943663aac78e.jpg,640,640,Abcess,444,164,587,276
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4ab181e4d29d646f6268943663aac78e.jpg,640,640,Restoration,74,252,157,377
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4ab181e4d29d646f6268943663aac78e.jpg,640,640,Restoration,84,0,196,78
-459-_jpg.rf.47a9b5e0464f4a447c71ddb89c6cf288.jpg,640,640,Caries,119,346,327,499
-459-_jpg.rf.47a9b5e0464f4a447c71ddb89c6cf288.jpg,640,640,Normal,261,195,639,598
-94-_jpg.rf.4bb6776afddcc7759f113f099c54111f.jpg,640,640,Normal,0,19,375,627
-374-_jpg.rf.4998940afdafac2002f28f2b98f07861.jpg,640,640,Abcess,117,391,330,640
-374-_jpg.rf.4998940afdafac2002f28f2b98f07861.jpg,640,640,Abcess,142,34,234,186
-374-_jpg.rf.4998940afdafac2002f28f2b98f07861.jpg,640,640,Badly Decayed,173,0,559,302
-374-_jpg.rf.4998940afdafac2002f28f2b98f07861.jpg,640,640,Overhang,377,289,570,606
-374-_jpg.rf.4998940afdafac2002f28f2b98f07861.jpg,640,640,RCT,212,260,417,622
-325-_jpg.rf.4d0d6aac070d2225c77e598c72e08a65.jpg,640,640,Restoration,88,0,257,169
-325-_jpg.rf.4d0d6aac070d2225c77e598c72e08a65.jpg,640,640,Badly Decayed,0,233,238,522
-17-_jpeg.rf.4ab2404031deb0de2958e00a9894bbdc.jpg,640,640,Crown,0,415,271,637
-17-_jpeg.rf.4ab2404031deb0de2958e00a9894bbdc.jpg,640,640,Normal,0,156,582,459
-192-_jpg.rf.4cd4ded36ecf4c40e370137e154485de.jpg,640,640,RCT,17,38,486,493
-264-_jpg.rf.4c6535ad7cb3b0503bfc149b634741c7.jpg,640,640,RCT,9,0,254,326
-264-_jpg.rf.4c6535ad7cb3b0503bfc149b634741c7.jpg,640,640,Crown,0,264,499,593
-264-_jpg.rf.4c6535ad7cb3b0503bfc149b634741c7.jpg,640,640,RCT,161,87,640,612
-264-_jpg.rf.4c6535ad7cb3b0503bfc149b634741c7.jpg,640,640,Post,303,95,480,449
-264-_jpg.rf.4c6535ad7cb3b0503bfc149b634741c7.jpg,640,640,Caries,459,405,572,572
-129-_jpg.rf.4bdb971d23d1366fd4f945e5b5ef93b3.jpg,640,640,Restoration,298,363,446,479
-129-_jpg.rf.4bdb971d23d1366fd4f945e5b5ef93b3.jpg,640,640,Restoration,486,452,640,596
51_jpeg.rf.4dafe960ac769cede7a1dd707a9ed5c6.jpg,640,640,Restoration,372,246,640,418
51_jpeg.rf.4dafe960ac769cede7a1dd707a9ed5c6.jpg,640,640,Badly Decayed,26,363,244,597
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4dc3c405e3bb60425b38dd4598fe262c.jpg,640,640,Crown,95,44,225,221
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4dc3c405e3bb60425b38dd4598fe262c.jpg,640,640,Post,149,209,188,370
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4dc3c405e3bb60425b38dd4598fe262c.jpg,640,640,Abcess,152,438,262,577
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4dc3c405e3bb60425b38dd4598fe262c.jpg,640,640,Restoration,267,71,391,159
WhatsApp-Image-2024-02-10-at-5-15-58-AM_jpeg.rf.4dc3c405e3bb60425b38dd4598fe262c.jpg,640,640,Restoration,3,65,89,177
-461-_jpg.rf.4e5ba6802405942867ed38966d1ecfc2.jpg,640,640,RCT,198,77,546,281
-461-_jpg.rf.4e5ba6802405942867ed38966d1ecfc2.jpg,640,640,RCT,200,310,447,461
-461-_jpg.rf.4e5ba6802405942867ed38966d1ecfc2.jpg,640,640,Crown,406,268,585,541
-461-_jpg.rf.4e5ba6802405942867ed38966d1ecfc2.jpg,640,640,Restoration,406,29,576,156
-285-_jpg.rf.4ec925b651561318a06d3e724717e669.jpg,640,640,RCT,122,6,537,510
38_jpeg.rf.4f6e0e8205d055706aed143d25a3ed0a.jpg,640,640,Caries,0,4,193,178
38_jpeg.rf.4f6e0e8205d055706aed143d25a3ed0a.jpg,640,640,Caries,236,0,372,182
-531-_jpg.rf.4ef1053d361166480297616a3d968195.jpg,640,640,Badly Decayed,288,211,545,596
-419-_jpg.rf.4d227d8bd1065f08ef03dc91739f13c0.jpg,640,640,Restoration,211,112,467,289
59_jpeg.rf.4fb2f037fdfb359788bc5c1bb890241e.jpg,640,640,Crown,191,96,537,323
59_jpeg.rf.4fb2f037fdfb359788bc5c1bb890241e.jpg,640,640,Crown,532,103,640,306
-455-_jpg.rf.4f2f8a10050a7de4defbc02211398f8d.jpg,640,640,Caries,202,199,477,438
-455-_jpg.rf.4f2f8a10050a7de4defbc02211398f8d.jpg,640,640,Normal,0,160,205,593
-264-_jpg.rf.50cee9d44d79eb2ac86b7f42722a6de8.jpg,640,640,RCT,0,22,317,272
-264-_jpg.rf.50cee9d44d79eb2ac86b7f42722a6de8.jpg,640,640,Crown,229,0,602,479
-264-_jpg.rf.50cee9d44d79eb2ac86b7f42722a6de8.jpg,640,640,RCT,107,141,613,640
-264-_jpg.rf.50cee9d44d79eb2ac86b7f42722a6de8.jpg,640,640,Post,111,294,458,500
-264-_jpg.rf.50cee9d44d79eb2ac86b7f42722a6de8.jpg,640,640,Caries,432,427,587,555
-326-_jpg.rf.501b92a0c98d5059d35ca47d06070b23.jpg,640,640,Restoration,0,36,149,200
-326-_jpg.rf.501b92a0c98d5059d35ca47d06070b23.jpg,640,640,Badly Decayed,10,276,272,539
59_jpeg.rf.5005efcba055664bc836a0925c26183c.jpg,640,640,Crown,287,141,590,531
59_jpeg.rf.5005efcba055664bc836a0925c26183c.jpg,640,640,Crown,386,473,609,627
18_jpg.rf.5103babafe7f5dde3e78211e7316010b.jpg,640,640,RCT,131,361,539,588
18_jpg.rf.5103babafe7f5dde3e78211e7316010b.jpg,640,640,Normal,5,63,567,329
-468-_jpg.rf.512fa2ce9b1c725a414182e139448be1.jpg,640,640,Normal,50,206,320,634
-468-_jpg.rf.512fa2ce9b1c725a414182e139448be1.jpg,640,640,RCT,170,65,599,599
-275-_jpg.rf.518a1ee87872bca226d8806394fa74de.jpg,640,640,RCT,41,161,525,452
54_jpeg.rf.51cd7da9d8138019eb772284151148c2.jpg,640,640,Crown,3,0,180,277
54_jpeg.rf.51cd7da9d8138019eb772284151148c2.jpg,640,640,Crown,0,265,237,599
-412-_jpg.rf.518543c1c501900e4cd134446765dba4.jpg,640,640,Badly Decayed,215,166,538,415
-311-_jpg.rf.51fa7cf93eb9ceb96a76484257c5eb20.jpg,640,640,Badly Decayed,142,365,425,588
-304-_jpg.rf.541837e5f01c88f31f4dfacfd6517246.jpg,640,640,RCT,293,76,464,485
-304-_jpg.rf.541837e5f01c88f31f4dfacfd6517246.jpg,640,640,RCT,492,108,640,509
-304-_jpg.rf.541837e5f01c88f31f4dfacfd6517246.jpg,640,640,Badly Decayed,110,381,305,559
-304-_jpg.rf.541837e5f01c88f31f4dfacfd6517246.jpg,640,640,Restoration,292,478,529,640
-174-_jpg.rf.51ec01d04bfcfdafbaa55c6687874d89.jpg,640,640,Restoration,123,336,308,640
WhatsApp-Image-2024-02-10-at-5-17-01-AM_jpeg.rf.536d2c8536a3c4646bcbd851e55381f7.jpg,640,640,Crown,358,244,554,438
WhatsApp-Image-2024-02-10-at-5-17-01-AM_jpeg.rf.536d2c8536a3c4646bcbd851e55381f7.jpg,640,640,Post,240,322,363,362
-114-_jpg.rf.543980cbbc779b7c33e746c9a4dee6af.jpg,640,640,RCT,195,169,549,553
-444-_jpg.rf.559d6492699cb623a93a4dc611aa2e90.jpg,640,640,RCT,0,20,396,500
-453-_jpg.rf.5496265656d54a6accd8d1f77f9742f8.jpg,640,640,Crown,247,189,640,637
-453-_jpg.rf.5496265656d54a6accd8d1f77f9742f8.jpg,640,640,RCT,81,75,505,438
-255-_jpg.rf.547e07bdbea24f3078b1e3f53803e509.jpg,640,640,RCT,197,70,383,376
-255-_jpg.rf.547e07bdbea24f3078b1e3f53803e509.jpg,640,640,Restoration,86,343,428,537
-114-_jpg.rf.5566582b5efd786a0a2db58f9ee29770.jpg,640,640,RCT,127,103,427,440
-450-_jpg.rf.5658dc25c2f1629ca3bfe0803c4dded6.jpg,640,640,Badly Decayed,99,339,288,586
-450-_jpg.rf.5658dc25c2f1629ca3bfe0803c4dded6.jpg,640,640,Badly Decayed,0,53,208,376
-343-_jpg.rf.56017b2b69285a8ef18fb4cc4cf794ba.jpg,640,640,RCT,23,101,599,588
-535-_jpg.rf.55f9d42b936327f566c84c654c61cbfd.jpg,640,640,Restoration,352,186,635,354
